FIPS,Week,Confirmed,Deaths,Incident_Rate,New_Cases,Risk_Category,scaled_new_cases,scaled_incidence
31,49,2228711,22557,16459.158859676227,51004.0,High,-0.13278975833404505,1.4741299678576314
31,50,2272152,22946,16779.97314202293,43441.0,High,-0.14509226911121628,1.559412191134928
31,51,2307495,23156,17040.983228829846,35343.0,High,-0.15826504873220434,1.6287966348008063
31,52,2010994,19987,17326.524014926876,0.0,High,-0.21575647255840597,1.7047020866920817
32,1,1668260,23099,7737.363209618511,1668260.0,Low,2.4979532496581323,-0.8443893903402031
32,2,1779957,25226,8255.412109924673,111697.0,Low,-0.03406223134755113,-0.7066761886046191
32,3,1857750,27097,8616.214800252232,77793.0,Low,-0.08921287598449593,-0.6107638265661016
32,4,1918109,28940,8896.158877296197,60359.0,Low,-0.1175722535977715,-0.5363461506790308
32,5,1965598,30628,9116.412100092148,47489.0,Low,-0.13850750597145836,-0.4777961248303406
32,6,2000809,32177,9279.720155175815,35211.0,Low,-0.15847976926937035,-0.43438386177661775
32,7,2026359,33440,9398.22064670936,25550.0,Low,-0.17419503525089242,-0.4028828160516283
32,8,2044866,34408,9484.05581683896,18507.0,Low,-0.18565167724528842,-0.38006520927149645
32,9,2063196,34929,9569.070063798254,18330.0,Low,-0.1859395979655792,-0.3574658289138026
32,10,2082005,35492,9656.305905099798,18809.0,Low,-0.18516042268298433,-0.3342758810061184
32,11,2100739,36010,9743.193897600362,18734.0,Low,-0.1852824229881923,-0.31117840192150203
32,12,2113425,36414,9802.031362789974,12686.0,Low,-0.19512052760016263,-0.295537608729047
32,13,2127072,36751,9865.32593061613,13647.0,Low,-0.19355729702276456,-0.2787119816836875
32,14,2143085,37122,9939.593968617171,16013.0,Low,-0.1897085940611373,-0.2589692714999599
32,15,2164441,37445,10038.642755199968,21356.0,High,-0.18101729231812183,-0.23263908236090353
32,16,2182190,37742,10120.962333447676,17749.0,High,-0.1868846936632569,-0.21075602715257252
32,17,2200884,38134,10207.664806587718,18694.0,High,-0.18534748981763655,-0.18770786477359225
32,18,2218922,38390,10291.324762215198,18038.0,High,-0.18641458582052223,-0.16546849636704172
32,19,2236952,38611,10374.947613970571,18030.0,High,-0.18642759918641108,-0.14323899130161882
32,20,2251426,38802,10442.077794575527,14474.0,High,-0.19221204032400474,-0.12539374136723436
32,21,2262357,38994,10492.775597822225,10931.0,High,-0.19797533474202902,-0.11191671863455936
32,22,2272254,39154,10538.677725599426,9897.0,High,-0.19965731228316283,-0.09971453274257433
32,23,2285518,39299,10600.195945548585,13264.0,High,-0.19418031191469326,-0.08336111315367879
32,24,2296984,39454,10653.375070242268,11466.0,High,-0.1971050658982122,-0.0692244794831222
32,25,2312705,39600,10726.2888169115,15721.0,High,-0.1901835819160803,-0.04984178125053655
32,26,2334790,39782,10828.718693839812,22085.0,High,-0.17983144935150042,-0.022612795151264405
32,27,2355600,39948,10925.23514115148,20810.0,High,-0.18190545454003582,0.003044220955860448
32,28,2388131,40186,11076.113399080155,32531.0,High,-0.162839246842135,0.04315226473197058
32,29,2427650,40500,11259.401889292065,39519.0,High,-0.15147207173822483,0.09187593698269045
32,30,2474692,41106,11477.58193323418,47042.0,High,-0.13923462779049783,0.14987484864589826
32,31,2526043,41701,11715.747050288546,51351.0,High,-0.1322253035886162,0.21318640242374304
32,32,2578590,42661,11959.459196222528,52547.0,High,-0.1302798053882332,0.27797252570010444
32,33,2630399,43640,12199.748509954878,51809.0,High,-0.13148028839147957,0.3418487557574825
32,34,2685764,44578,12456.530494837643,55365.0,High,-0.12569584725388588,0.4101092409458985
32,35,2740947,45692,12712.46836663004,55183.0,High,-0.12599190132785723,0.4781453351236728
32,36,2790363,46492,12941.658984619147,49416.0,High,-0.13537291146298172,0.5390711932663768
32,37,2849052,47493,13213.85762836131,58689.0,High,-0.12028879372706887,0.6114298966931444
32,38,2898755,48604,13444.379347762164,49703.0,High,-0.13490605696171923,0.6727096021987868
32,39,2940508,49722,13638.029094259236,41753.0,High,-0.14783808931376355,0.7241876124592767
32,40,2973659,50635,13791.782902276009,33151.0,High,-0.16183071098574914,0.7650600651727453
32,41,3004439,51561,13934.54005019783,30780.0,High,-0.16568754730105695,0.8030092701596406
32,42,3032994,52375,14066.977683690604,28555.0,High,-0.16930688968889326,0.8382152333955342
32,43,3060291,53133,14193.580733294955,27297.0,High,-0.17135324147491487,0.8718701862391756
32,44,3091656,53743,14339.051101864416,31365.0,High,-0.16473594492043483,0.9105406480459981
32,45,3123076,54453,14484.77655955459,31420.0,High,-0.16464647802994897,0.9492789203230689
32,46,3154002,55135,14628.210853142318,30926.0,High,-0.16545005337358545,0.9874081312855362
32,47,3180215,55682,14749.786328076518,26213.0,High,-0.173116552552854,1.0197266014064421
32,48,3206958,56189,14873.819934537638,26743.0,High,-0.1722544170627177,1.0526985178770254
32,49,3238979,56976,15022.33282061966,32021.0,High,-0.16366884891754915,1.0921777736562777
32,50,3270008,57673,15166.244826560733,31029.0,High,-0.1652825062877665,1.1304339751357573
32,51,3306100,58367,15333.6389455599,36092.0,High,-0.15704667235086078,1.1749324386311126
32,52,2881927,50364,15594.053244922228,0.0,High,-0.21575647255840597,1.244158503818628
33,1,347489,5704,3650.870347764026,347489.0,Low,0.34949371486040326,-1.93070385899944
33,2,387315,6233,4069.299600114604,39826.0,Low,-0.15097268382224022,-1.8194725987709754
33,3,419846,6668,4411.08441426156,32531.0,Low,-0.162839246842135,-1.728615768396542
33,4,448015,7077,4707.0401620008115,28169.0,Low,-0.16993478459303024,-1.6499417019732097
33,5,469606,7525,4933.884584928079,21591.0,Low,-0.18063502469513687,-1.5896395340529368
33,6,487146,7808,5118.167442514307,17540.0,Low,-0.18722466784710312,-1.540651528619118
33,7,504172,8007,5297.049992871384,17026.0,Low,-0.1880607766054617,-1.4930990895931087
33,8,519886,8120,5462.148101429537,15714.0,Low,-0.19019496861123306,-1.4492109757169953
33,9,532100,8222,5590.473689944827,12214.0,Low,-0.19588831618760477,-1.4150981194816097
33,10,542793,8325,5702.81899189292,10693.0,Low,-0.1983624823772223,-1.3852333109238086
33,11,555879,8439,5840.306191116033,13086.0,Low,-0.19446985930572014,-1.3486850190705044
33,12,571104,8575,6000.266653302482,15225.0,Low,-0.190990410601189,-1.3061626483333386
33,13,589254,8686,6190.958435810468,18150.0,Low,-0.18623239869807834,-1.2554709551392782
33,14,609292,8757,6401.486366273,20038.0,Low,-0.1831612443483098,-1.1995062086807344
33,15,630385,8828,6623.098584919884,21093.0,Low,-0.18144510672171776,-1.1405949202761991
33,16,647501,8921,6802.926714363777,17116.0,Low,-0.18791437623921214,-1.0927911174822857
33,17,660975,9066,6944.490410094498,13474.0,Low,-0.19383871106011094,-1.055159168496238
33,18,671450,9161,7054.545309365635,10475.0,Low,-0.19871709659769346,-1.025903218842917
33,19,679748,9256,7141.727701170113,8298.0,Low,-0.20225835879019666,-1.0027274794421281
33,20,685835,9370,7205.680366741798,6087.0,Low,-0.2058549277877275,-0.9857269099395255
33,21,689512,9430,7244.312525655399,3677.0,Low,-0.20977520426174343,-0.9754573035552522
33,22,691604,9476,7266.291986206733,2092.0,Low,-0.21235347737847177,-0.9696144924168514
33,23,692934,9506,7280.26554382302,1330.0,Low,-0.2135930004793847,-0.9658998945133749
33,24,694318,9551,7294.806448891398,1384.0,Low,-0.21350516025963495,-0.9620344783491557
33,25,695495,9582,7307.172522060097,1177.0,Low,-0.21384188110200894,-0.9587471988511166
33,26,696480,9601,7317.5213598435885,985.0,Low,-0.21415420188334133,-0.9559961620579404
33,27,697489,9615,7328.122352050231,1009.0,Low,-0.2141151617856748,-0.9531780949266562
33,28,698807,9655,7341.969832454944,1318.0,Low,-0.21361252052821797,-0.9494970121922334
33,29,700380,9686,7358.496453605635,1573.0,Low,-0.2131977194905109,-0.945103732115415
33,30,703169,9703,7387.798898862647,2789.0,Low,-0.21121968787540574,-0.9373142482411323
33,31,708904,9718,7448.05329956145,5735.0,Low,-0.20642751588683686,-0.9212967903641112
33,32,716798,9746,7530.991091909551,7894.0,Low,-0.20291553376758356,-0.8992493949881382
33,33,727490,9773,7643.325887423346,10692.0,Low,-0.1983641090479584,-0.8693873793610917
33,34,740600,9852,7781.06524106961,13110.0,Low,-0.1944308192080536,-0.8327720571696795
33,35,755454,9941,7937.127816131516,14854.0,Low,-0.19159390544428437,-0.7912858637424308
33,36,770399,10031,8094.146476714537,14945.0,Low,-0.1914458784072987,-0.7495455136165228
33,37,792022,10150,8321.32710553934,21623.0,Low,-0.18058297123158149,-0.689153971912106
33,38,812910,10256,8540.78550515514,20888.0,Low,-0.18177857422261953,-0.6308152343122425
33,39,835490,10343,8778.02079160309,22580.0,Low,-0.17902624733712783,-0.5677508578757753
33,40,860179,10440,9037.41414798544,24689.0,Low,-0.17559559875467984,-0.4987961904780807
33,41,885570,10571,9304.183021244957,25391.0,Low,-0.17445367589793329,-0.42788088569073224
33,42,913200,10738,9594.475800897606,27630.0,Low,-0.1708115601197915,-0.3507122089440727
33,43,925134,10805,9719.859587809467,11934.0,Low,-0.1963437839937145,-0.31738137331994526
33,44,961309,11051,10099.929848538191,36175.0,High,-0.15691165867976398,-0.21634710327613685
33,45,996538,11287,10470.061022421043,35229.0,High,-0.15845048919612045,-0.11795494572607985
33,46,1039283,11519,10919.158556487371,42745.0,High,-0.1462244319435462,0.0014288793747527645
33,47,1082170,11744,11369.748004224006,42887.0,High,-0.14599344469901912,0.12120930064272246
33,48,1134934,12028,11924.1095035216,52764.0,High,-0.12992681783849813,0.26857549897282695
33,49,1196805,12332,12574.15309997072,61871.0,High,-0.11511272744477892,0.4413769176841046
33,50,1259532,12696,13233.19020417889,62727.0,High,-0.11372029729467201,0.6165690851212284
33,51,1315679,13053,13823.094970706485,56147.0,High,-0.12442379073825084,0.7733837681937846
33,52,1173451,11591,14383.58347227217,0.0,High,-0.21575647255840597,0.9223787106422172
34,1,3925857,136594,6314.171553251105,3925857.0,Low,6.170320223479293,-1.2227171496808653
34,2,4220210,140803,6787.595658921311,294353.0,Low,0.2630589386266639,-1.0968665797209276
34,3,4489251,144642,7220.309084004862,269041.0,Low,0.22188464895434365,-0.9818381506150862
34,4,4739172,148387,7622.270762374724,249921.0,Low,0.190782704479993,-0.8749844739243178
34,5,4946733,151917,7956.102524908191,207561.0,Low,0.12187693209853413,-0.7862418072912117
34,6,5128084,155515,8247.779304106629,181351.0,Low,0.07924189210519049,-0.7087052212438307
34,7,5283982,158388,8498.518624669945,155898.0,Low,0.03783824185907925,-0.6420510605741098
34,8,5431930,161364,8736.471523351787,147948.0,Low,0.024906209507034916,-0.5787959209137935
34,9,5596242,163864,9000.74354249507,164312.0,Low,0.05152504943267686,-0.5085443561216653
34,10,5761244,166123,9266.125326556368,165002.0,Low,0.05264745224059014,-0.4379977819589097
34,11,5945246,168152,9562.06585473692,184002.0,Low,0.08355419622660805,-0.3593277613585806
34,12,6148205,169959,9888.495967773715,202959.0,Low,0.11439099337097337,-0.27255267896261687
34,13,6367654,171678,10241.447853996113,219449.0,High,0.1412147938093647,-0.17872730015846505
34,14,6567854,173203,10563.4405157158,200200.0,High,0.10990300881005635,-0.09313182769519988
34,15,6747781,174998,10852.826997460246,179927.0,High,0.07692551297697525,-0.016204072580824624
34,16,6911305,176777,11115.831632900055,163524.0,High,0.05024323289262517,0.05371058295904996
34,17,6962310,178419,11197.865777310712,51005.0,High,-0.13278813166330894,0.07551776114580837
34,18,7028794,179881,11304.795648048832,66484.0,High,-0.10760889533912099,0.1039429828803125
34,19,7063495,181124,11360.60717329526,34701.0,High,-0.1593093713447845,0.11877938892400783
34,20,7085766,182171,11396.426846467884,22271.0,High,-0.17952888859458466,0.12830135079828064
34,21,7104722,183033,11426.914822969176,18956.0,High,-0.18492130208477672,0.13640598504410345
34,22,7117577,183676,11447.59022589828,12855.0,High,-0.1948456202457607,0.14190213788384018
34,23,7129861,184135,11467.347258148851,12284.0,High,-0.1957744492360773,0.14715415978063665
34,24,7142158,184470,11487.125199013824,12297.0,High,-0.19575330251650794,0.15241173982499698
34,25,7153083,184831,11504.696476882393,10925.0,High,-0.19798509476644566,0.15708272152660097
34,26,7164051,185177,11522.336914013968,10968.0,High,-0.1979151479247931,0.16177208787014255
34,27,7174093,185407,11538.48801445847,10042.0,High,-0.19942144502642745,0.16606554308730617
34,28,7189937,185653,11563.970790344016,15844.0,High,-0.18998350141553924,0.17283964231661628
34,29,7215392,185908,11604.911465689043,25455.0,High,-0.1743495689708225,0.1837229227939009
34,30,7253523,186116,11666.239648426474,38131.0,High,-0.15372989071994023,0.20002582469448438
34,31,7307349,186362,11752.810962161358,53826.0,High,-0.12819929351675335,0.22303912090231517
34,32,7376423,186669,11863.90647222942,69074.0,High,-0.10339581813260593,0.2525716966512047
34,33,7464279,187047,12005.210105036836,87856.0,High,-0.07284368836705918,0.29013451297854026
34,34,7560903,187555,12160.615794077812,96624.0,High,-0.05858103935287997,0.33144608606190995
34,35,7660474,188287,12320.761305167178,99571.0,High,-0.05378724069357498,0.3740176484427281
34,36,7759336,189002,12479.76649259441,98862.0,High,-0.05494055024547428,0.41628607800648115
34,37,7867347,189855,12653.48651949254,108011.0,High,-0.04005813968083861,0.4624661608048323
34,38,7976025,190814,12828.279319144747,108678.0,High,-0.03897315029985577,0.5089314193281222
34,39,8067037,191789,12974.658920185868,91012.0,High,-0.067709915523908,0.5478435828637203
34,40,8152309,192738,13111.806563793069,85272.0,High,-0.07704700554915761,0.5843016104755469
34,41,8231061,193562,13238.467733102503,78752.0,High,-0.08765289874857007,0.6179720133098479
34,42,8293160,194494,13338.34496736889,62099.0,High,-0.1147418465169467,0.6445224291165225
34,43,8354388,195421,13436.821324470657,61228.0,High,-0.11615867672809521,0.6707004490365074
34,44,8417297,196120,13538.001326249494,62909.0,High,-0.11342424322070069,0.6975971801913096
34,45,8482016,196897,13642.092450494432,64719.0,High,-0.11047996918834845,0.7252677765067447
34,46,8567597,197492,13779.737075782308,85581.0,High,-0.07654436429170079,0.7618579170106345
34,47,8669897,198105,13944.27178754017,102300.0,High,-0.049348056254741146,0.8055962628297756
34,48,8799670,198792,14152.992834939518,129773.0,High,-0.004658531121695367,0.8610806846478346
34,49,8996185,199571,14469.058708655024,196515.0,High,0.10390872714750499,0.9451006360520233
34,50,9229823,200463,14844.831543314687,233638.0,High,0.16429562488397564,1.0449925191457918
34,51,9664412,201520,15543.804914264229,434589.0,High,0.49117673597525374,1.2308009646120166
34,52,8956579,173651,16806.2512360878,0.0,High,-0.21575647255840597,1.5663977101989455
35,1,1052421,18482,7170.153462340379,1052421.0,Low,1.4961859702052227,-0.9951710449429625
35,2,1115578,19734,7600.442654803311,63157.0,Low,-0.11302082887814634,-0.8807870508233547
35,3,1161822,21110,7915.503430588352,46244.0,Low,-0.1405327110379106,-0.7970342851114441
35,4,1198300,22410,8164.02836310039,36478.0,Low,-0.1564187774467238,-0.7309687763397317
35,5,1229466,23345,8376.362593230062,31166.0,Low,-0.16505965239691997,-0.6745238603251699
35,6,1251829,24199,8528.721907495285,22363.0,Low,-0.1793792348868629,-0.6340221065924591
35,7,1269988,24968,8652.439333052773,18159.0,Low,-0.18621775866145338,-0.601134240651741
35,8,1286632,25617,8765.83505038186,16644.0,Low,-0.18868216482665426,-0.5709901996408193
35,9,1301227,26290,8865.270912819853,14595.0,Low,-0.1920152131649359,-0.5445571139309909
35,10,1312558,26832,8942.469114757843,11331.0,Low,-0.19732466644758653,-0.5240354767827838
35,11,1322462,27085,9009.945153235809,9904.0,Low,-0.1996459255880101,-0.5060982872747231
35,12,1332057,27357,9075.315972015702,9595.0,Low,-0.20014856684546692,-0.48872072938600764
35,13,1341556,27559,9140.032741957362,9499.0,Low,-0.2003047272361331,-0.4715170376314568
35,14,1350492,27752,9200.91378798312,8936.0,Low,-0.2012205428605609,-0.45533299830956353
35,15,1360238,27938,9267.313371081493,9746.0,Low,-0.19990293956431487,-0.43768196348064903
35,16,1370176,28109,9335.021051856327,9938.0,Low,-0.19959061878298248,-0.41968319638340634
35,17,1380193,28333,9403.266960320969,10017.0,Low,-0.1994621117948301,-0.40154135194658763
35,18,1391182,28593,9478.135113272743,10989.0,Low,-0.19788098783933486,-0.3816391129013451
35,19,1401235,28761,9546.62629005172,10053.0,Low,-0.19940355164833026,-0.36343206866421535
35,20,1410092,28857,9606.96910838768,8857.0,Low,-0.2013490498487133,-0.3473911066818952
35,21,1417369,29660,9656.54737292768,7277.0,Low,-0.2039191896117611,-0.3342116914910473
35,22,1422289,29891,9690.067375887247,4920.0,Low,-0.2077532525367634,-0.32530105211507304
35,23,1426735,30034,9720.358012708031,4446.0,Low,-0.20852429446567777,-0.317248876776539
35,24,1431152,30148,9750.4510722756,4417.0,Low,-0.20857146791702486,-0.30924922349936695
35,25,1435646,30308,9781.068733515498,4494.0,Low,-0.20844621427034465,-0.30111011509375135
35,26,1438813,30380,9802.64553216854,3167.0,Low,-0.2106048063371576,-0.29537434377185784
35,27,1441973,30442,9824.17463976046,3160.0,Low,-0.21061619303231036,-0.2896512501889144
35,28,1447695,30563,9863.15867572279,5722.0,Low,-0.20644866260640624,-0.2792881041504326
35,29,1455645,30729,9917.32209513917,7950.0,Low,-0.20282444020636162,-0.26488981491486285
35,30,1467562,30834,9998.512720193889,11917.0,Low,-0.1963714373962283,-0.24330686990602166
35,31,1487288,30924,10132.906130433828,19726.0,High,-0.18366876561797496,-0.20758100154616602
35,32,1516077,31050,10329.045838808435,28789.0,High,-0.1689262487366444,-0.15544108345776242
35,33,1552474,31218,10577.018917613215,36397.0,High,-0.1565505377763484,-0.08952227423675126
35,34,1591870,31431,10845.424209604122,39396.0,High,-0.1516721522387659,-0.018171959428637117
35,35,1632650,31712,11123.258705679593,40780.0,High,-0.1494208399399949,0.05568492548036181
35,36,1665877,32038,11349.634546805131,33227.0,High,-0.16170708400980507,0.11586253006278575
35,37,1700435,32516,11585.078502552458,34558.0,High,-0.1595419852600477,0.17845071615119057
35,38,1730592,33016,11790.538406871929,30157.0,High,-0.1667009631696511,0.23306822665145258
35,39,1763617,33502,12015.538020233682,33025.0,High,-0.1620356714984985,0.2928799879099041
35,40,1798311,33897,12251.908545168511,34694.0,High,-0.15932075803993725,0.35571448435504377
35,41,1831798,34301,12480.055768564273,33487.0,High,-0.16128414961841744,0.416362976384166
35,42,1868003,34737,12726.72074969258,36205.0,High,-0.15686285855768078,0.4819340533368461
35,43,1909429,35165,13008.956449408675,41426.0,High,-0.14837001064447028,0.5569609124403321
35,44,1957989,35595,13339.796153416146,48560.0,High,-0.13676534161308862,0.6449081986389816
35,45,2017319,36006,13744.01196146317,59330.0,High,-0.1192460977852248,0.7523610917643098
35,46,2086923,36542,14218.224621218857,69604.0,High,-0.10253368264246963,0.8784212834564608
35,47,2146623,37069,14624.961242496578,59700.0,High,-0.1186442296128655,0.9865442856405509
35,48,2210758,37618,15061.913557499034,64135.0,High,-0.11142994489823448,1.1026995410019682
35,49,2284704,38104,15565.708301167417,73946.0,High,-0.09547067830629649,1.236623553053974
35,50,2337219,38633,15923.493454708449,52515.0,High,-0.13033185885178858,1.331733761759125
35,51,2386744,39789,16260.907712141934,49525.0,High,-0.13519560435274613,1.4214287648272497
35,52,2082690,34854,16554.282681134227,0.0,High,-0.21575647255840597,1.4994167815282393
36,1,7474228,271267,5488.696167981056,7474228.0,Low,11.942351490027205,-1.4421536897300193
36,2,8264433,280255,6068.98287523958,790205.0,Low,1.069646876466398,-1.2878957802277637
36,3,8973469,289718,6589.663161706706,709036.0,Low,0.9376116394873933,-1.1494830757753225
36,4,9598500,299000,7048.654411982905,625031.0,Low,0.8009631643007917,-1.0274691990799023
36,5,10109498,307688,7423.90557697894,510998.0,Low,0.6154690202503927,-0.9277159916972185
36,6,10539349,315751,7739.566476874264,429851.0,Low,0.4834695700275825,-0.8438036946889055
36,7,10929693,322695,8026.215428042785,390344.0,Low,0.41920468925623466,-0.7676036587150147
36,8,11289526,328707,8290.458639276523,359833.0,Low,0.3695733384268982,-0.6973597519440818
36,9,11650678,334128,8555.670457601935,361152.0,Low,0.37171891712782235,-0.6268583598590419
36,10,11993996,338665,8807.785885576424,343318.0,Low,0.34270887122010424,-0.5598383878587443
36,11,12325504,342841,9051.228645050054,331508.0,Low,0.32349788982669,-0.49512387572167366
36,12,12673745,346213,9306.959275990654,348241.0,Low,0.3507169712539551,-0.4271428724845705
36,13,13119448,350656,9634.26108537587,445703.0,Low,0.5092555545363381,-0.3401360666064963
36,14,13487890,354434,9904.826312115443,368442.0,Low,0.38357734679403654,-0.26821157524940586
36,15,13819664,357944,10148.464408576478,331774.0,High,0.3239305842424942,-0.20344513658196914
36,16,14092134,360889,10348.55263774072,272470.0,High,0.22746250290845182,-0.15025558121079374
36,17,14287574,363658,10492.073919011538,195440.0,High,0.10216005610619082,-0.11210324626844212
36,18,14435068,366214,10600.386075477758,147494.0,High,0.024167700992842697,-0.08331057081824153
36,19,14544802,368261,10680.969191927676,109734.0,High,-0.03725538600252762,-0.061889120129723245
36,20,14628875,369836,10742.708163889818,84073.0,High,-0.07899738376174895,-0.045477017921330735
36,21,14687381,370996,10785.6720202244,58506.0,High,-0.1205864744717763,-0.03405591421616666
36,22,14724099,372012,10812.635867981777,36718.0,High,-0.1560283764700583,-0.026888100900503333
36,23,14751713,373016,10832.914197192851,27614.0,High,-0.1708375868515692,-0.021497502368482756
36,24,14772778,373584,10848.383271026096,21065.0,High,-0.18149065350232874,-0.01738535063106707
36,25,14789197,373956,10860.440556725982,16419.0,High,-0.18904816574227817,-0.01418015626236815
36,26,14805652,374302,10872.52427901063,16455.0,High,-0.18898960559577835,-0.010967934242942987
36,27,14825007,374551,10886.737615067714,19355.0,High,-0.18427226046107034,-0.007189595915020456
36,28,14859023,374790,10911.71725026884,34016.0,High,-0.16042364079901728,-0.000549246828860642
36,29,14912839,375064,10951.237007088685,53816.0,High,-0.1282155602241144,0.00995631015669796
36,30,14999514,375345,11014.88675664941,86675.0,High,-0.0747647865064006,0.02687635534257772
36,31,15134541,375767,11114.043776942872,135027.0,High,0.0038879969258066365,0.05323531630379736
36,32,15313985,376582,11245.818402384752,179444.0,High,0.07613983101143595,0.08826503177348341
36,33,15530056,377580,11404.490049772528,216071.0,High,0.13571990006279794,0.13044479621949712
36,34,15750380,378694,11566.284885910018,220324.0,High,0.14263813070345763,0.1734547995137996
36,35,15984753,380037,11738.39659925061,234373.0,High,0.16549122787501372,0.21920734350399468
36,36,16211803,381654,11905.130670641009,227050.0,High,0.15357911807450797,0.26353034620897353
36,37,16457439,383369,12085.513363264005,245636.0,High,0.1838124203757779,0.311481568813862
36,38,16712679,385146,12272.948749221654,255240.0,High,0.1994349661253419,0.36130761246247894
36,39,16953832,387155,12450.03935269229,241153.0,High,0.17652005546581379,0.40838369733943786
36,40,17188011,388965,12622.008602215004,234179.0,High,0.1651756537522091,0.4540983701007203
36,41,17418105,390838,12790.978033716883,230094.0,High,0.15853070379521525,0.4990155997171006
36,42,17632698,392586,12948.56431243029,214593.0,High,0.13331568071483296,0.5409068400582996
36,43,17813603,394329,13081.41182260373,180905.0,High,0.07851639695688713,0.5762217610199558
36,44,18006897,396023,13223.357189682943,193294.0,High,0.09866922070650691,0.6139551698940191
36,45,18235712,397779,13391.387388076222,228815.0,High,0.15645019192373544,0.6586227226971005
36,46,18519796,399389,13600.004353224287,284084.0,High,0.24635465683758928,0.7140794762775483
36,47,18847701,401019,13840.80125117306,327905.0,High,0.31763699516449934,0.7780906377044412
36,48,19188330,403095,14090.942013135797,340629.0,High,0.3383347536107147,0.8445856832379977
36,49,19655867,405573,14434.277611178744,467537.0,High,0.5447722833884809,0.9358547592815
36,50,20211307,408489,14842.164740062612,555440.0,High,0.6877615211044248,1.0442836014856536
36,51,21261043,411533,15613.037927312418,1049736.0,High,1.4918183592787775,1.2492052115605827
36,52,19886547,355546,17037.623600121336,0.0,High,-0.21575647255840597,1.6279035429984337
37,1,4102654,49889,5588.183967361709,4102654.0,Low,6.457910729610662,-1.4157067975964
37,2,4507952,54302,6140.236318255488,405298.0,Low,0.44352992344396686,-1.2689544413568472
37,3,4841033,57894,6593.922615962486,333081.0,Low,0.326056642894585,-1.1483507828916526
37,4,5141276,62596,7002.880602405549,300243.0,Low,0.27264002926232944,-1.039637274079786
37,5,5420035,67159,7382.575447390717,278759.0,Low,0.23769263516782374,-0.9387028009933622
37,6,5647221,71324,7692.023225050993,227186.0,Low,0.15380034529461842,-0.8564421414178424
37,7,5812262,74706,7916.823919956618,165041.0,Low,0.052710892399298284,-0.796683258753403
37,8,5950755,77434,8105.463849668416,138493.0,Low,0.009526037697150744,-0.7465370106281115
37,9,6060062,79464,8254.349820778922,109307.0,Low,-0.037949974406844965,-0.7069585774666435
37,10,6145112,81160,8370.195574874713,85050.0,Low,-0.0774081264525732,-0.6761632419402555
37,11,6225360,82287,8479.500572813327,80248.0,Low,-0.08521939932735519,-0.6471066389382378
37,12,6308221,83447,8592.36471190952,82861.0,Low,-0.08096890869390967,-0.6171039076383907
37,13,6391173,84720,8705.352801195282,82952.0,Low,-0.08082088165692401,-0.5870682265968279
37,14,6472668,85430,8816.356325357969,81495.0,Low,-0.08319094091943074,-0.5575601035077864
37,15,6568280,86301,8946.588473983564,95612.0,Low,-0.06022723013781945,-0.5229404254319602
37,16,6664783,87273,9078.034244794922,96503.0,Low,-0.05877786651194882,-0.4879981295553818
37,17,6755887,88218,9202.126091721942,91104.0,Low,-0.06756026181618623,-0.4550107309922299
37,18,6835701,89061,9310.839942602615,79814.0,Low,-0.08592537442682528,-0.42611127291224093
37,19,6902655,89778,9402.037316144411,66954.0,Low,-0.10684436009315108,-0.4018682288812731
37,20,6953661,90468,9471.512078442,51006.0,Low,-0.13278650499257286,-0.3833997176072116
37,21,6994922,91191,9527.713273735902,41261.0,Low,-0.1486384113159278,-0.3684597253772964
37,22,7022386,91799,9565.12171336538,27464.0,Low,-0.17108158746198512,-0.35851542091054966
37,23,7046378,92568,9597.800976531353,23992.0,Low,-0.17672938825774587,-0.3498282758200263
37,24,7065472,93167,9623.808722900609,19094.0,Low,-0.18469682152319408,-0.3429146234209563
37,25,7080304,93715,9644.011241710115,14832.0,Low,-0.1916296922004787,-0.3375441776064081
37,26,7095423,93995,9664.604680348262,15119.0,Low,-0.19116283769921624,-0.33206981337567926
37,27,7112589,94224,9687.986317206678,17166.0,Low,-0.18783304270240683,-0.3258542609988897
37,28,7145009,94562,9732.145274852595,32420.0,Low,-0.16301980729384277,-0.31411546290640974
37,29,7197319,94851,9803.396202503993,52310.0,Low,-0.13066532635269035,-0.2951747926961159
37,30,7290916,95234,9930.883739789162,93597.0,Low,-0.06350497167107345,-0.2612847160439901
37,31,7434867,95880,10126.957956695018,143951.0,High,0.018404406574818413,-0.20916220758591827
37,32,7658498,96511,10431.563504422187,223631.0,High,0.14801753082776087,-0.12818876044774516
37,33,7915107,97676,10781.088056012626,256609.0,High,0.20166187836307128,-0.03527447174591257
37,34,8205507,99453,11176.638990632471,290400.0,High,0.25662870920683606,0.06987503368457616
37,35,8535744,101769,11626.451504392984,330237.0,High,0.32143039132109896,0.1894489221998933
37,36,8837323,104295,12037.2292430697,301579.0,High,0.27481326136576734,0.2986461766703525
37,37,9190038,107782,12517.658815743383,352715.0,High,0.3579946961272943,0.4263590134744661
37,38,9484914,111371,12919.306465181957,294876.0,High,0.26390968742164744,0.533129211695268
37,39,9722851,114806,13243.398072381136,237937.0,High,0.17128868237849623,0.6192826478991733
37,40,9913016,118260,13502.419916327355,190165.0,High,0.09357936797323059,0.6881385559576741
37,41,10073711,121196,13721.300968113635,160695.0,High,0.045641381380180715,0.7463238168913944
37,42,10201302,123433,13895.091392697246,127591.0,High,-0.008207926667879107,0.7925226135421569
